Timestamp,Face Detected,EAR Left,EAR Right,EAR Avg,Blink Rate,MAR,Head Rot X,Head Rot Y,Head Rot Z,State
1717110390.209562,1,0.21262864277870316,0.27333056143992873,0.24297960210931596,0.0,0.0343553368612048,-2.2240314157808427,29.270912180614538,-0.06502140095683487,2
1717110390.2660913,1,0.26330149843577566,0.24666817017317721,0.25498483430447644,0.0,0.00843109184144597,-5.7680220547093395,24.545829890989555,-0.07530910796091089,2
1717110390.3252053,1,0.23796836151860487,0.2370227315699886,0.23749554654429672,0.0,0.0,-2.5702771775000577,24.959610757506816,-0.06268154694867534,2
1717110390.393827,1,0.2495391908340119,0.2536351126479796,0.2515871517409958,0.0,0.0,-2.185648081320462,23.94482909284623,-0.03786252697799345,2
1717110390.4687595,1,0.26091504818205014,0.2669637569152261,0.2639394025486381,0.0,0.0,-4.118660552265084,22.525970879597217,-0.039226460843503036,2
1717110390.5032938,1,0.2353468333099906,0.24370579847651805,0.23952631589325432,0.0,0.00901816283385108,-5.446548299730952,23.92115458512066,-0.046005317037431506,2
1717110390.565839,1,0.2238652530060651,0.2567181803619377,0.2402917166840014,0.0,0.027111877543854402,-7.1847124932130235,23.29713062721246,-0.03824113063215344,2
1717110390.6536262,1,0.23611072627350743,0.24347935765489193,0.23979504196419968,0.0,0.030363262876067963,-3.934867853742529,24.608833753452814,-0.050316757069671834,2
1717110390.6838536,1,0.2362018008096904,0.23711189497800672,0.23665684789384855,0.0,0.0,-6.072573733901121,24.73939204002472,-0.054876192024964354,2
1717110390.7467747,1,0.24173707864862592,0.272243100164594,0.25699008940660995,0.0,0.009077415526644966,-3.931210298967497,26.731058360128866,-0.07414096410268495,2
1717110390.8054285,1,0.2362185769119637,0.24901716434138893,0.24261787062667634,0.0,0.0,-5.856672101479004,26.885890468750283,-0.07199869058541851,2
1717110390.88685,1,0.25909077112406165,0.25550804718247905,0.2572994091532703,0.0,0.0,-4.428525562602203,26.853828676652224,-0.07164882275512824,2
1717110390.9313118,1,0.2538685088279336,0.26602969626022877,0.2599491025440812,0.0,0.009233960689413971,-4.219672510176371,26.894946061574416,-0.06806308354273578,2
1717110390.9900477,1,0.24189695210401546,0.2333258734084379,0.2376114127562267,0.0,0.0,-2.893866498242004,26.76610650162715,-0.05341675193275731,2
1717110391.0667663,1,0.2539612123215576,0.26745129366066644,0.26070625299111205,0.0,0.0,-1.2733659533076922,26.961594141041875,-0.07071584001654399,2
1717110391.1071732,1,0.22440893910292,0.2423024188973311,0.23335567900012555,0.0,0.0,-2.8188893813586677,26.14070546367507,-0.06899565380344552,2
1717110391.166213,1,0.22420866224764988,0.26216932668662113,0.2431889944671355,0.0,0.008738374771484403,-2.8959370604601253,24.10758049881473,-0.06769985517029842,2
1717110391.2373633,1,0.21290078837969334,0.25058243216132925,0.2317416102705113,0.0,0.008905881248488706,-1.887054866033765,25.508374938257568,-0.060360548118041264,2
1717110391.317805,1,0.24727802252362188,0.2469323991623974,0.24710521084300963,0.0,0.0,-2.5493980554367623,25.47944047406229,-0.051181422217255926,2
1717110391.3490047,1,0.2310886198743381,0.23877299420036402,0.23493080703735106,0.0,0.017200522903844537,2.237535668471681,24.992683171142165,-0.06704362137533722,2
1717110391.4067218,1,0.2372323070516583,0.2469323991623974,0.24208235310702786,0.0,0.0178315737905373,1.2241389628890162,26.324001827096303,-0.06984887035528771,2
1717110391.4940217,1,0.2244413451552978,0.2651259647569979,0.24478365495614784,0.0,0.0,3.0122012395204996,27.44939664890543,-0.06798531300767797,2
1717110391.526532,1,0.24173707864862592,0.2613195330346501,0.251528305841638,0.0,0.008759805520460611,1.7766039895798063,27.084362104632326,-0.08072711507008577,2
1717110391.5886562,1,0.23091902014371704,0.26602969626022877,0.2484743582019729,0.0,0.0,2.825979342519859,27.363402648419928,-0.06856713081687436,2
1717110391.6714506,1,0.23624178253825215,0.2768986966412144,0.2565702395897333,0.0,0.0172183618093467,3.397398271981637,26.221956665638086,-0.06011747083808262,2
1717110391.7070143,1,0.24897806732354955,0.2594339624122075,0.2542060148678785,0.0,0.0,0.23963125178779365,26.474563566706056,-0.07149108790737017,2
1717110391.7680247,1,0.2559875679236708,0.2556549962824568,0.25582128210306376,0.0,0.0,2.44797259504633,25.685287382662885,-0.07137206165037911,2
1717110391.8380256,1,0.24845199749997665,0.27556160553482706,0.26200680151740185,0.0,0.0,1.3013357615770547,26.781702946550972,-0.06583860402064944,2
1717110391.9105227,1,0.23529411764705885,0.2642393261740669,0.24976672191056287,0.0,0.008766535033261112,0.47139467969583937,25.422724770189895,-0.07446517225037552,2
1717110391.9499187,1,0.22432702307934646,0.28154625318573645,0.25293663813254147,0.0,0.021541744256229838,0.8777278757631395,25.403669640472017,-0.06235061181783274,2
1717110392.4932854,1,0.2684732815970752,0.24447078845076264,0.2564720350239189,0.0,0.00861556895994472,-1.5181340506012777,26.3539811830754,-0.07643592803099403,2
1717110392.5615969,1,0.2244413451552978,0.25430815243660254,0.23937474879595017,0.0,0.0,-0.3319294062352287,25.180475691862757,-0.06085310459178961,2
1717110392.6245248,1,0.2610156904416009,0.2642393261740669,0.2626275083078339,0.0,0.008759805520460611,1.3998434170664364,26.364699196346564,-0.06314478488678557,2
1717110392.6719356,1,0.24845199749997665,0.2594339624122075,0.25394297995609205,0.0,0.0,2.6816286041704522,26.594176198610334,-0.07370903161413472,2
1717110392.7346642,1,0.25544638343965265,0.2522802691076882,0.2538633262736704,0.0,0.0,3.1752362108425465,25.74628981939844,-0.0719067851476686,2
1717110392.7928998,1,0.24173707864862592,0.25550804718247905,0.2486225629155525,0.0,0.00861556895994472,0.8646667452203354,24.509027889834655,-0.06893949350575758,2
1717110395.747445,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1717110395.8040895,1,0.18225340669491297,0.1699139032235503,0.17608365495923162,0.0,0.19876795035864084,-56.42789230384409,20.973211898206596,0.002216393754623983,2
1717110395.8844078,1,0.14023230798750266,0.17150707411254634,0.15586969105002452,0.0,0.22503483198292823,-52.57493639282507,32.705878331670604,0.03033053919895946,2
1717110395.9260638,1,0.18076179863322914,0.179569549005215,0.18016567381922205,0.0,0.22728634745410972,-45.28322641448469,35.835065825715475,0.04094449174837288,2
1717110395.9863236,1,0.1848393129620816,0.2303357355932274,0.20758752427765448,0.0,0.23291168615025212,-42.94329281663779,37.09488730308087,0.046906171831746925,2
1717110396.074416,1,0.21766646846193122,0.20820037602411703,0.21293342224302414,0.0,0.26048683361479286,-43.045284471959704,36.70725236075619,0.0514134635335564,2
1717110396.1083229,1,0.21766646846193122,0.2699210195260648,0.243793743993998,0.0,0.25306465017322044,-40.53704240774482,35.90080100341887,0.05460438293527006,2
1717110396.1708698,1,0.22435480520792977,0.2843371402993285,0.25434597275362913,0.0,0.27540663717690655,-34.8288591150165,34.24438684509565,0.0523448782660451,2
1717110396.2485301,1,0.2353468333099906,0.24789712784368398,0.2416219805768373,0.0,0.29610119345258995,-27.471498645753982,28.70964949972094,0.043533294506037414,2
1717110396.2896993,1,0.21146768391779733,0.24007040060353832,0.22576904226066782,0.0,0.3013953645962059,-19.12039377637494,26.562002981596706,0.03758581173445961,2
1717110396.3443007,1,0.18722448006442008,0.24337427707146309,0.21529937856794157,0.0,0.31395808004384873,-11.469852511456962,25.193706712725543,0.036934212412269546,2
1717110396.4153557,1,0.14835949724477865,0.2227393324886159,0.1855494148666973,0.0,0.34887546619151716,-2.038319994811842,23.201561824615023,0.031959374028452704,2
1717110396.4657445,1,0.08932635543080836,0.23828075900894177,0.16380355721987505,0.0,0.42157565729712543,12.549861534769814,18.935599619444073,0.01868325181356259,2
1717110396.5296311,1,0.1153484604639427,0.22350997723643368,0.1694292188501882,0.0,0.38481092562933095,20.89136603725802,19.730399099665036,0.026262521450470713,2
1717110396.6248093,1,0.09313357482785617,0.18525530121218914,0.13919443802002265,0.0,0.31746954041010994,27.869610809589336,20.34556491371592,0.028803281063690622,0
1717110396.6534123,1,0.1153484604639427,0.1698525089501637,0.14260048470705322,0.0,0.2958611474576955,31.334631701025252,21.58156397814188,0.02425991468475154,0
1717110396.7034588,1,0.10888542440742588,0.17905456564025007,0.14396999502383798,0.0,0.3081382985049078,29.167563286230166,22.773514579814442,0.024554078832585844,0
1717110396.7695897,1,0.10586263057247414,0.1699534614161049,0.13790804599428952,0.0,0.30565529147651316,30.77635233532545,24.8836785697581,0.01804275626836411,2
1717110396.8327336,1,0.07434934814180061,0.15917114038180077,0.11676024426180069,0.0,0.29176571161859627,31.048958602562294,27.2644883251278,0.013323202719556605,2
1717110396.885378,1,0.08077923917220194,0.16563466499998444,0.1232069520860932,0.0,0.3064376199151135,30.483892584974555,30.21731326448362,0.0036367149657112593,2
1717110396.947836,1,0.09935514983050003,0.20712172335132706,0.15323843659091355,0.0,0.35184971350292543,26.552564382871267,34.64574087881037,-0.0030271302852670533,2
1717110397.0232306,1,0.13545709229571928,0.18271625925661772,0.1590866757761685,0.0,0.34599855998296514,25.4436061732625,39.1792856990297,-0.018751388434514845,2
1717110397.070894,1,0.13545709229571928,0.2510749025077784,0.19326599740174885,0.0,0.404233956563132,20.652243774237434,41.94197943104832,-0.04120094717921197,2
1717110397.126752,1,0.15582148045058714,0.2134835458541351,0.18465251315236111,0.0,0.40700051296740103,19.397249594449146,41.72700664964766,-0.06635741449706206,2
1717110397.1859925,1,0.122165044228618,0.25118017965166417,0.1866726119401411,0.0,0.44735751965290327,15.946235523517416,40.701402990800524,-0.07281413334743839,2
1717110397.2496753,1,0.17637189353959173,0.22986044983666995,0.20311617168813084,0.0,0.4264743126811221,6.5731724150894655,40.91031086740257,-0.0465594888432193,2
1717110397.308074,1,0.19158478757973949,0.21775751442732802,0.20467115100353375,0.0,0.34450777059312165,-7.09993740249443,38.47266780285103,-0.007732983809896667,2
1717110397.4094915,1,0.21055567004758435,0.22096825142127394,0.21576196073442916,0.0,0.2949890066143472,-20.425227109245355,34.28738103417586,0.01624063301704055,2
1717110397.43841,1,0.1350858067395748,0.22249746171900475,0.1787916342292898,0.0,0.255987093861904,-30.635385688103938,28.187727584304177,0.02415650202286306,2
1717110397.4857948,1,0.19999999999999998,0.2148956947803276,0.2074478473901638,0.0,0.20795009796401454,-29.200808304381933,27.637881602023274,0.02307646402981268,2
1717110397.5603373,1,0.20584942666324882,0.22523700254858917,0.215543214605919,0.0,0.11926236764679746,-30.583038118166602,27.850962097025477,0.02433378910512659,2
1717110397.6256075,1,0.2238652530060651,0.2596678376158976,0.24176654531098135,0.0,0.008518740546199818,-26.692524269746837,27.772354801075586,0.021394007149727605,2
1717110397.6705284,1,0.24337857288224618,0.26668156826160616,0.25503007057192617,0.0,0.0,-23.38770214944556,28.114979603240467,0.023072369917471438,2
1717110397.7340915,1,0.2238652530060651,0.26799851570463873,0.2459318843553519,0.0,0.00849534582538231,-17.473896906393563,25.50273348131215,0.016668355642765316,2
1717110397.7876837,1,0.2372323070516583,0.30202660216453003,0.2696294546080942,0.0,0.008613012031869432,-10.800455685191714,25.81823510023107,0.013050979553416412,2
1717110397.8653889,1,0.2372323070516583,0.2969468884814743,0.2670895977665663,0.0,0.008613012031869432,-6.6999917119353185,25.12008948072616,0.016543198983284938,2
1717110397.9102557,1,0.2244413451552978,0.2952685543910565,0.25985494977317714,0.0,0.0,-2.100318715651353,24.19739166373024,0.015723423326899924,2
1717110397.9735193,1,0.20462824340518967,0.2952685543910565,0.2499483988981231,0.0,0.0,1.5316580141989888,23.341420796288183,0.0186275488111672,2
1717110398.0660236,1,0.18593592822160562,0.28092511265267633,0.23343052043714096,0.0,0.008219949365267864,4.673379362918789,21.69707004043694,0.017621590228100458,2
1717110398.0945694,1,0.18617353217602578,0.26368963549213775,0.22493158383408177,0.0,0.0,7.2488970695345225,19.423441714779976,0.019078523021088346,2
1717110398.1485496,1,0.16016487851598052,0.2362744673384093,0.1982196729271949,0.0,0.008260232505688622,8.089995289366867,15.33986840035837,0.027406660666353614,2
1717110398.2222521,1,0.1999821272620066,0.22900628679223048,0.21449420702711852,0.0,0.0,8.217925345764476,10.002759560526792,0.03559922836008322,2
1717110398.2987347,1,0.18617353217602578,0.25886349545339626,0.22251851381471102,0.0,0.03429971702850177,11.818600875784718,8.673558933088506,0.04430975663299396,2
