Timestamp,Face Detected,EAR Left,EAR Right,EAR Avg,Blink Rate,MAR,Head Rot X,Head Rot Y,Head Rot Z,State
1727217508.7280045,1,0.3532288807584041,0.27844813921985956,0.3158385099891318,0.0,0.0,6.713451709619535,-32.42232862244733,-0.06312907415792779,0
1727217508.7620761,1,0.3528734186541408,0.2704588861653816,0.3116661524097612,0.0,0.032539568672798426,7.105456269138697,-31.54005999486113,-0.07534171582293359,0
1727217508.8518076,1,0.3326181630508623,0.27539746294166806,0.30400781299626517,0.0,0.011086501753962322,7.310021142948873,-32.237630955793705,-0.07209244446904671,0
1727217508.881917,1,0.32886635310258633,0.2879498116147348,0.3084080823586606,0.0,0.010846522890932807,6.638311340289336,-31.951947660519178,-0.06996711234277936,0
1727217508.9624455,1,0.3555456156473631,0.2600037294858555,0.3077746725666093,0.0,0.022173003507924643,7.405645824250879,-33.18593874465629,-0.07061490757407604,0
1727217508.9912012,1,0.3555456156473631,0.2631194342581026,0.30933252495273283,0.0,0.011086501753962322,7.572998623298902,-34.13828092685931,-0.0739706649078592,0
1727217509.070895,1,0.3528734186541408,0.2544371064210891,0.30365526253761493,0.0,0.011086501753962322,7.2794830316546495,-32.18608255832666,-0.07624102096994843,0
1727217509.113902,1,0.3555456156473631,0.2704588861653816,0.31300225090637235,0.0,0.010846522890932807,8.13577910624651,-32.39803695631236,-0.06979001264291891,0
1727217509.175468,1,0.34912160870586484,0.27426490650109264,0.31169325760347877,0.0,0.0216574040912105,8.2838631778167,-32.61142068002516,-0.07991853277871616,0
1727217509.2483284,1,0.3326181630508623,0.2735095624435731,0.3030638627472177,0.0,0.04793529612807898,7.161420202847369,-32.046067827124546,-0.07003121724517222,0
1727217509.3025103,1,0.35622151780352945,0.263054405764047,0.3096379617837882,0.0,0.0,6.779411947246352,-32.49241656551127,-0.07284396749822385,0
1727217509.3726425,1,0.35891906887560004,0.2600037294858555,0.3094613991807278,0.0,0.011086501753962322,7.523450359231881,-32.40351986836208,-0.0694970153777098,0
1727217509.4178638,1,0.34912160870586484,0.2735095624435731,0.31131558557471894,0.0,0.026765182893688944,8.500963618317474,-33.26965406472431,-0.07371287646690573,0
1727217509.4917252,1,0.36090816055889996,0.27539746294166806,0.318152811750284,0.0,0.010846522890932807,5.960425539451492,-32.284699785279535,-0.06752170562106789,0
1727217509.537745,1,0.35622151780352945,0.2574877826992806,0.306854650251405,0.0,0.011337314689562955,9.098819143812024,-32.970095252901224,-0.07658471247244031,0
1727217509.6142583,1,0.3416859854378001,0.2600037294858555,0.30084485746182776,0.0,0.021693045781865615,7.404776266235519,-32.46499786652193,-0.0696429898575507,0
1727217509.6743367,1,0.3326181630508623,0.2869288642904791,0.3097735136706707,0.0,0.02220030681036019,8.052402666986424,-33.11192111747107,-0.07570321903794114,0
1727217509.7157936,1,0.3555456156473631,0.2869288642904791,0.32123723996892106,0.0,0.0,8.130081049975304,-33.30451074888405,-0.07721124804645581,0
1727217509.7956462,1,0.3524697078552536,0.29671993014841647,0.32459481900183507,0.0,0.010846522890932807,7.5771335657663705,-33.850343253623365,-0.07496334872091623,0
1727217509.8403568,1,0.3517653944481033,0.28965127475179975,0.3207083345999515,0.0,0.010616692370889646,7.753849681969681,-33.01176918511717,-0.07062962193946587,0
1727217509.9086943,1,0.37554748982068065,0.29186744106676554,0.3337074654437231,0.0,0.0,8.845012637783519,-33.061203429459006,-0.07663896841002406,0
1727217509.9665499,1,0.3517653944481033,0.2869288642904791,0.3193471293692912,0.0,0.01082870204560525,7.158275998775046,-32.727007875261876,-0.06698582453165043,0
1727217510.016769,1,0.33135675230376294,0.29671993014841647,0.3140383412260897,0.0,0.0,8.093069045078432,-33.85675703652688,-0.07007100024191995,0
1727217510.0883896,1,0.12159489575102396,0.10569573046962678,0.11364531311032537,0.0,0.0,10.97972210422368,-33.13910908942772,-0.07266542888936302,0
1727217510.141122,1,0.06822970929608264,0.06987712429686843,0.06905341679647553,0.0,0.022173003507924643,10.802398717864815,-32.79025049430925,-0.07069312607718857,0
1727217510.1954312,1,0.1749417364725605,0.16795867566612183,0.17145020606934117,0.0,0.011067473785474295,8.280431998573938,-33.54990176351756,-0.07296771360433596,0
1727217510.2806468,1,0.3028912664076913,0.2637808760944553,0.2833360712510733,0.0,0.0216574040912105,7.186027895028787,-33.07748552292417,-0.07507982727526752,0
1727217510.3230114,1,0.3024980743462554,0.27968793592605257,0.291093005136154,0.0,0.01082870204560525,5.544269217305296,-32.566087508803996,-0.06655429694957876,0
1727217510.3836176,1,0.3109879245816556,0.29671993014841647,0.303853927365036,0.0,0.026765182893688944,7.949163485471951,-33.36935966148627,-0.0734895424953868,0
1727217510.4599774,1,0.3326181630508623,0.2869288642904791,0.3097735136706707,0.0,0.011067473785474295,7.120962125242212,-32.993647819019046,-0.08047512241531724,0
1727217510.502985,1,0.31528371281056067,0.2869288642904791,0.3011062885505199,0.0,0.0,6.151150218749926,-32.664899147953946,-0.06796724640673753,0
1727217510.5962985,1,0.3147681457809154,0.2801514284804664,0.2974597871306909,0.0,0.015678681139726623,8.042034164009639,-33.42206740192228,-0.07273300047589243,0
1727217510.628126,1,0.33513697350302274,0.2869288642904791,0.3110329188967509,0.0,0.021693045781865615,8.653468368608022,-34.07466761366714,-0.07378845119089156,0
1727217510.692418,1,0.3086506126857334,0.2574877826992806,0.283069197692507,0.0,0.011086501753962322,8.251699590674438,-34.48850130443319,-0.07810837968142306,0
1727217510.7477362,1,0.3555456156473631,0.2869288642904791,0.32123723996892106,0.0,0.0,7.731142122181696,-33.12683749226783,-0.07309835851929089,0
